Date,Close/Last,Volume,Open,High,Low
05/04/2020,75.498,N/A,75.63,75.64,75.472
05/03/2020,75.592,N/A,75.746,75.775,75.592
05/01/2020,75.749,N/A,75.077,75.805,75.08
04/30/2020,75.584,N/A,75.077,75.619,75.08
04/29/2020,75.226,N/A,75.452,75.455,75.226
04/28/2020,76.025,N/A,76.06,76.109,75.955
04/27/2020,76.168,N/A,76.227,76.237,76.124
04/26/2020,76.215,N/A,76.26,76.30,76.201
04/24/2020,76.27,N/A,75.89,76.479,75.895
04/23/2020,76.145,N/A,75.89,76.145,75.895
04/22/2020,76.404,N/A,76.40,76.465,76.335
04/21/2020,76.865,N/A,76.97,77.01,76.865
04/20/2020,76.625,N/A,76.57,76.811,76.575
04/19/2020,76.53,N/A,76.54,76.559,76.455
04/17/2020,76.55,N/A,76.79,76.821,76.254
04/16/2020,76.63,N/A,76.79,76.821,76.53
04/15/2020,76.685,N/A,76.559,76.685,76.55
04/14/2020,76.017,N/A,76.01,76.072,76.007
04/13/2020,76.289,N/A,76.245,76.352,76.249
04/12/2020,76.205,N/A,75.869,76.227,75.879
04/10/2020,75.879,N/A,76.295,76.30,75.847
04/09/2020,75.885,N/A,76.295,76.30,75.86
04/08/2020,76.04,N/A,75.93,76.10,75.945
04/07/2020,75.85,N/A,75.62,75.85,75.625
04/06/2020,75.895,N/A,75.96,75.985,75.863
04/05/2020,76.226,N/A,76.236,76.24,76.185
04/03/2020,76.24,N/A,76.395,76.40,75.795
04/02/2020,76.09,N/A,76.395,76.40,75.95
04/01/2020,76.404,N/A,75.333,76.421,75.32
03/31/2020,75.32,N/A,75.333,75.343,75.32
03/30/2020,75.505,N/A,75.39,75.535,75.375
03/29/2020,75.215,N/A,75.469,75.472,75.125
03/27/2020,75.472,N/A,74.885,75.528,74.365
03/26/2020,74.76,N/A,74.885,74.889,74.625
03/25/2020,75.84,N/A,76.36,76.375,75.82
03/24/2020,76.379,N/A,76.32,76.385,75.946
03/23/2020,76.045,N/A,76.32,76.335,76.005
03/22/2020,76.125,N/A,75.394,76.15,75.37
03/20/2020,75.399,N/A,74.782,75.399,74.715
03/19/2020,74.74,N/A,74.782,74.89,74.715
03/18/2020,74.838,N/A,74.546,75.02,74.55
03/17/2020,74.062,N/A,74.062,74.062,74.062
03/16/2020,74.145,N/A,73.997,74.185,74.003
03/15/2020,74.155,N/A,73.839,74.175,73.84
03/13/2020,73.84,N/A,74.572,74.576,73.734
03/12/2020,74.406,N/A,74.572,74.576,74.36
03/11/2020,74.181,N/A,73.68,74.345,73.682
03/10/2020,73.852,N/A,74.147,74.15,73.776
03/09/2020,74.248,N/A,74.191,74.248,74.195
03/08/2020,73.993,N/A,74.001,74.035,73.931
03/06/2020,74.004,N/A,74.004,74.075,73.507
03/05/2020,73.715,N/A,73.502,74.075,73.507
03/04/2020,73.256,N/A,73.03,73.632,72.903
03/03/2020,73.387,N/A,73.03,73.416,72.903
03/02/2020,72.737,N/A,72.878,72.882,72.435
03/01/2020,72.251,N/A,72.534,72.539,72.041
02/28/2020,72.539,N/A,71.65,72.573,71.655
02/27/2020,71.929,N/A,71.65,71.957,71.655
02/26/2020,71.666,N/A,71.577,71.686,71.58
02/25/2020,71.754,N/A,71.81,71.88,71.735
02/24/2020,71.88,N/A,71.92,71.935,71.802
02/23/2020,71.814,N/A,71.87,71.942,71.811
02/21/2020,71.885,N/A,71.67,72.02,71.66
02/20/2020,71.847,N/A,71.67,71.858,71.66
02/19/2020,71.692,N/A,71.59,71.815,71.60
02/18/2020,71.585,N/A,71.32,71.598,71.34
02/17/2020,71.372,N/A,71.527,71.528,71.26
02/16/2020,71.458,N/A,71.527,71.528,71.39
02/14/2020,71.529,N/A,71.32,71.602,71.285
02/13/2020,71.308,N/A,71.32,71.34,71.285
02/12/2020,71.449,N/A,71.29,71.456,71.306
02/11/2020,71.238,N/A,71.28,71.285,71.204
02/10/2020,71.207,N/A,71.28,71.29,71.195
02/09/2020,71.36,N/A,71.50,71.515,71.32
02/07/2020,71.52,N/A,71.223,71.53,71.201
02/06/2020,71.22,N/A,71.223,71.287,71.201
02/05/2020,71.222,N/A,71.18,71.287,71.18
02/04/2020,71.235,N/A,71.11,71.278,71.11
02/03/2020,71.201,N/A,71.321,71.324,71.177
02/02/2020,71.57,N/A,71.54,71.655,71.525
01/31/2020,71.555,N/A,71.54,71.574,71.281
01/30/2020,71.434,N/A,71.54,71.57,71.412
01/29/2020,71.472,N/A,71.30,71.485,71.31
01/28/2020,71.195,N/A,71.19,71.254,71.18
01/27/2020,71.347,N/A,71.44,71.45,71.335
01/26/2020,71.435,N/A,71.32,71.515,71.33
01/24/2020,71.33,N/A,71.39,71.40,71.215
01/23/2020,71.265,N/A,71.39,71.40,71.252
01/22/2020,71.175,N/A,71.07,71.235,71.08
01/21/2020,71.191,N/A,71.16,71.205,71.127
01/20/2020,71.159,N/A,71.03,71.195,71.04
01/19/2020,71.07,N/A,71.076,71.123,71.045
01/17/2020,71.079,N/A,70.953,71.11,70.942
01/16/2020,70.959,N/A,70.953,71.035,70.942
01/15/2020,70.808,N/A,70.71,70.817,70.72
01/14/2020,70.917,N/A,70.84,71.015,70.85
01/13/2020,70.889,N/A,70.70,70.894,70.71
01/12/2020,70.838,N/A,70.95,70.96,70.797
01/10/2020,70.96,N/A,71.20,71.26,70.853
01/09/2020,71.127,N/A,71.20,71.26,71.062
01/08/2020,71.445,N/A,71.506,71.525,71.377
01/07/2020,72.007,N/A,71.84,72.08,71.845
01/06/2020,71.722,N/A,71.864,71.867,71.689
01/05/2020,72.041,N/A,71.76,72.109,71.77
01/03/2020,71.77,N/A,71.34,71.838,71.35
01/02/2020,71.637,N/A,71.34,71.657,71.35
01/01/2020,71.316,N/A,71.222,71.328,71.228
12/31/2019,71.34,N/A,71.35,71.365,71.285
12/30/2019,71.255,N/A,71.31,71.32,71.237
12/29/2019,71.346,N/A,71.44,71.455,71.295
12/27/2019,71.505,N/A,71.29,71.505,71.175
12/26/2019,71.275,N/A,71.29,71.315,71.233
12/25/2019,71.27,N/A,71.27,71.28,71.225
12/24/2019,71.28,N/A,71.28,71.28,71.28
12/23/2019,71.236,N/A,71.21,71.251,71.19
12/22/2019,71.175,N/A,71.05,71.18,71.06
12/20/2019,71.075,N/A,71.17,71.257,71.037
12/19/2019,71.049,N/A,71.17,71.18,71.037
12/18/2019,70.926,N/A,70.99,71.025,70.922
12/17/2019,71.089,N/A,71.03,71.109,71.025
12/16/2019,70.965,N/A,70.91,71.022,70.915
12/15/2019,70.914,N/A,70.795,70.915,70.755
12/13/2019,70.798,N/A,70.56,70.885,70.525
12/12/2019,70.61,N/A,70.56,70.655,70.525
12/11/2019,70.679,N/A,70.70,70.718,70.638
12/10/2019,70.765,N/A,70.80,70.90,70.754
12/09/2019,70.92,N/A,70.96,71.037,70.915
12/08/2019,71.135,N/A,71.268,71.295,71.105
12/06/2019,71.283,N/A,71.227,71.433,71.193
12/05/2019,71.345,N/A,71.227,71.355,71.24
12/04/2019,71.505,N/A,71.471,71.55,71.474
12/03/2019,71.722,N/A,71.73,71.809,71.528
12/02/2019,71.61,N/A,71.619,71.653,71.578
12/01/2019,71.708,N/A,71.746,71.785,71.662
11/29/2019,71.749,N/A,71.50,71.873,71.24
11/28/2019,71.695,N/A,71.50,71.743,71.24
11/27/2019,71.455,N/A,71.25,71.46,71.24
11/26/2019,71.435,N/A,71.47,71.487,71.405
11/25/2019,71.675,N/A,71.684,71.689,71.675
11/22/2019,71.792,N/A,71.74,71.873,71.658
11/21/2019,71.75,N/A,71.74,71.75,71.75
11/20/2019,71.746,N/A,71.743,71.746,71.746
11/19/2019,71.83,N/A,71.94,72.005,71.62
11/18/2019,71.945,N/A,71.94,71.945,71.945
11/15/2019,71.65,N/A,71.953,71.966,71.597
11/14/2019,71.966,N/A,71.953,71.966,71.966
11/13/2019,72.15,N/A,72.14,72.15,72.15
11/12/2019,71.79,N/A,71.78,71.79,71.79
11/11/2019,71.57,N/A,71.56,71.57,71.57
11/08/2019,71.36,N/A,71.044,71.36,71.047
11/07/2019,71.047,N/A,71.044,71.047,71.047
11/06/2019,71.01,N/A,71.00,71.01,71.01
11/05/2019,70.761,N/A,70.77,70.775,70.761
11/04/2019,70.802,N/A,70.787,70.802,70.789
11/01/2019,70.76,N/A,70.978,71.066,70.76
10/31/2019,71.066,N/A,70.978,71.066,70.98
10/30/2019,70.953,N/A,70.953,70.953,70.953
10/29/2019,70.89,N/A,70.89,70.89,70.89
10/28/2019,70.745,N/A,70.745,70.745,70.745
10/25/2019,70.82,N/A,70.96,71.064,70.774
10/24/2019,70.965,N/A,70.965,70.965,70.965
10/23/2019,70.725,N/A,70.72,70.725,70.72
10/22/2019,70.809,N/A,70.809,70.809,70.809
10/21/2019,70.915,N/A,70.92,70.925,70.915
10/18/2019,71.09,N/A,71.12,71.315,71.04
10/17/2019,71.13,N/A,71.12,71.13,71.13
10/16/2019,71.364,N/A,71.351,71.364,71.364
10/15/2019,71.50,N/A,71.50,71.50,71.50
10/14/2019,71.237,N/A,71.237,71.237,71.237
10/11/2019,70.924,N/A,70.98,71.085,70.795
10/10/2019,70.99,N/A,70.99,70.99,70.99
10/09/2019,71.12,N/A,71.11,71.12,71.12
10/08/2019,71.22,N/A,71.22,71.22,71.22
10/07/2019,70.975,N/A,70.975,70.975,70.975
10/04/2019,70.825,N/A,71.02,71.043,70.765
10/03/2019,71.03,N/A,71.02,71.03,71.03
10/02/2019,71.15,N/A,71.15,71.15,71.15
10/01/2019,71.11,N/A,71.11,71.11,71.11
09/30/2019,70.66,N/A,70.64,70.66,70.645
09/27/2019,70.509,N/A,70.948,70.976,70.364
09/26/2019,70.951,N/A,70.948,70.976,70.951
09/25/2019,70.988,N/A,70.988,70.988,70.988
09/24/2019,70.983,N/A,70.954,71.003,70.943
09/23/2019,70.799,N/A,70.786,70.799,70.799
09/20/2019,71.075,N/A,71.37,71.375,70.675
09/19/2019,71.375,N/A,71.375,71.375,71.375
09/18/2019,71.145,N/A,71.145,71.145,71.145
09/17/2019,71.49,N/A,71.473,71.49,71.49
09/16/2019,71.58,N/A,71.58,71.58,71.58
09/13/2019,70.985,N/A,70.939,71.15,70.852
09/12/2019,70.997,N/A,70.939,71.022,70.962
09/11/2019,71.527,N/A,71.549,71.577,71.527
09/10/2019,71.875,N/A,71.87,71.875,71.875
09/09/2019,71.674,N/A,71.63,71.735,71.497
09/06/2019,71.645,N/A,71.908,71.952,71.595
09/05/2019,71.933,N/A,71.908,71.952,71.913
09/04/2019,71.966,N/A,71.969,72.011,71.951
08/16/2019,71.155,N/A,71.793,71.81,71.045
08/15/2019,71.81,N/A,71.793,71.81,71.81
08/14/2019,71.275,N/A,71.275,71.275,71.275
08/13/2019,71.418,N/A,71.406,71.418,71.418
08/06/2019,70.828,N/A,70.804,70.897,70.47
08/05/2019,70.821,N/A,70.821,70.821,70.821
08/02/2019,69.70,N/A,69.005,69.703,69.017
08/01/2019,69.017,N/A,69.005,69.017,69.017
07/31/2019,69.233,N/A,68.86,69.257,68.875
07/30/2019,68.835,N/A,68.845,68.88,68.825
07/29/2019,68.733,N/A,68.75,68.757,68.733
07/28/2019,68.885,N/A,68.87,68.907,68.88
07/26/2019,68.88,N/A,69.029,69.16,68.822
07/25/2019,69.109,N/A,69.029,69.16,69.041
07/24/2019,68.963,N/A,68.97,68.992,68.963
07/23/2019,69.099,N/A,69.017,69.109,69.025
07/22/2019,68.91,N/A,68.92,68.95,68.91
07/19/2019,68.86,N/A,68.85,68.948,68.721
07/18/2019,68.855,N/A,68.85,68.855,68.855
07/17/2019,68.775,N/A,68.83,68.846,68.775
07/16/2019,68.63,N/A,68.64,68.691,68.63
07/15/2019,68.528,N/A,68.54,68.555,68.522
07/12/2019,68.56,N/A,68.40,68.69,68.41
07/11/2019,68.424,N/A,68.40,68.451,68.41
07/10/2019,68.346,N/A,68.399,68.419,68.346
07/09/2019,68.565,N/A,68.55,68.565,68.565
07/08/2019,68.567,N/A,68.567,68.567,68.567
07/05/2019,68.45,N/A,68.503,68.778,68.39
07/04/2019,68.547,N/A,68.503,68.547,68.527
07/03/2019,68.811,N/A,68.79,68.817,68.793
07/02/2019,68.8845,N/A,68.8845,69.093,68.838
07/01/2019,68.995,N/A,68.995,69.177,68.882
06/30/2019,68.97,N/A,68.97,68.97,68.945
06/28/2019,68.9563,N/A,68.9563,69.35,68.876
06/27/2019,69.0525,N/A,69.0525,69.35,69.037
06/26/2019,69.305,N/A,69.305,69.612,69.192
06/25/2019,69.5601,N/A,69.5601,69.647,69.304
06/24/2019,69.57,N/A,69.57,69.612,69.266
06/23/2019,69.5802,N/A,69.5802,69.615,69.58
06/21/2019,69.58,N/A,69.58,69.83,69.487
06/20/2019,69.65,N/A,69.65,69.797,69.513
06/19/2019,69.5375,N/A,69.5375,69.907,69.537
06/18/2019,69.5425,N/A,69.5425,70.123,69.43
06/17/2019,70.1225,N/A,70.1225,70.123,69.809
06/16/2019,69.7805,N/A,69.7805,69.834,69.78
06/14/2019,69.88,N/A,69.88,69.897,69.513
06/13/2019,69.5575,N/A,69.5575,69.825,69.531
06/12/2019,69.397,N/A,69.397,69.71,69.359
06/11/2019,69.66,N/A,69.66,69.66,69.363
06/10/2019,69.4575,N/A,69.4575,69.785,69.457
06/09/2019,69.405,N/A,69.405,69.422,69.355
06/07/2019,69.39,N/A,69.39,69.603,69.09
06/06/2019,69.135,N/A,69.135,69.37,69.09
06/05/2019,69.395,N/A,69.395,69.638,69.371
06/04/2019,69.57,N/A,69.57,69.57,69.291
06/03/2019,69.1714,N/A,69.1714,69.32,69.031
06/02/2019,69.5709,N/A,69.5709,69.581,69.571
05/31/2019,69.576,N/A,69.576,69.99,69.562
05/30/2019,69.7735,N/A,69.7735,69.99,69.727
05/29/2019,69.8075,N/A,69.8075,70.078,69.791
05/28/2019,69.7615,N/A,69.7615,70.025,69.579
05/27/2019,69.69,N/A,69.69,69.743,69.483
05/26/2019,69.3915,N/A,69.3915,69.605,69.355
05/24/2019,69.3725,N/A,69.3725,69.957,69.362
05/23/2019,69.6975,N/A,69.6975,69.957,69.655
05/22/2019,69.625,N/A,69.625,69.983,69.623
05/21/2019,69.668,N/A,69.668,69.985,69.645
05/20/2019,69.756,N/A,69.756,70.138,69.609
05/19/2019,69.39,N/A,69.39,70.348,69.29
05/17/2019,70.348,N/A,70.348,70.55,70.059
05/16/2019,70.2275,N/A,70.2275,70.55,70.13
05/15/2019,70.2187,N/A,70.2187,70.582,70.204
05/14/2019,70.4002,N/A,70.4002,70.72,70.31
05/13/2019,70.46,N/A,70.46,70.98,70.426
05/12/2019,70.0175,N/A,70.0175,70.085,69.933
05/10/2019,69.9325,N/A,69.9325,70.42,69.751
05/09/2019,69.9375,N/A,69.9375,70.42,69.922
05/08/2019,69.839,N/A,69.839,70.035,69.715
05/07/2019,69.54,N/A,69.54,69.922,69.513
05/06/2019,69.3525,N/A,69.3525,69.63,69.278
05/05/2019,69.364,N/A,69.364,69.376,69.096
05/03/2019,69.178,N/A,69.178,69.787,69.052
03/18/2019,68.645,N/A,68.645,69.285,68.444
03/15/2019,68.9545,N/A,68.9545,69.671,68.917
03/14/2019,69.336,N/A,69.336,69.927,69.255
03/13/2019,69.5672,N/A,69.5672,69.855,69.401
03/12/2019,69.855,N/A,69.855,69.855,69.558
03/11/2019,69.8003,N/A,69.8003,70.032,69.722
03/08/2019,70.019,N/A,70.019,70.498,69.769
